income_bin,Ethnic,rural,distance,FIND_DIV_1000,dp
"(278.2,279.2]",Black or African American,Rural,19.86206917,279,dp4
"(278.2,279.2]",Black or African American,Urban,5.612798549,279,dp4
"(278.2,279.2]",Hispanic,Rural,18.57654095,279,dp4
"(278.2,279.2]",Hispanic,Urban,5.528135693,279,dp4
"(278.2,279.2]",White,Rural,21.69211766,279,dp4
"(278.2,279.2]",White,Urban,6.855558426,279,dp4
"(279.2,280.2]",Asian,Rural,15.40446561,280,dp4
"(279.2,280.2]",Asian,Urban,4.129176977,280,dp4
"(279.2,280.2]",Black or African American,Rural,24.1396659,280,dp4
"(279.2,280.2]",Black or African American,Urban,6.740797867,280,dp4
"(279.2,280.2]",Hispanic,Rural,19.97301121,280,dp4
"(279.2,280.2]",Hispanic,Urban,6.072672552,280,dp4
"(279.2,280.2]",White,Rural,23.61482447,280,dp4
"(279.2,280.2]",White,Urban,6.83754717,280,dp4
"(280.2,281.2]",Asian,Rural,16.58051297,281,dp4
"(280.2,281.2]",Asian,Urban,4.203976026,281,dp4
"(280.2,281.2]",Black or African American,Rural,24.73893171,281,dp4
"(280.2,281.2]",Black or African American,Urban,5.832839157,281,dp4
"(280.2,281.2]",Hispanic,Rural,24.31067635,281,dp4
"(280.2,281.2]",Hispanic,Urban,5.807872923,281,dp4
"(280.2,281.2]",White,Rural,21.90395304,281,dp4
"(280.2,281.2]",White,Urban,6.676922064,281,dp4
"(281.2,282.2]",Asian,Rural,23.99555172,282,dp4
"(281.2,282.2]",Asian,Urban,3.569486123,282,dp4
"(281.2,282.2]",Black or African American,Rural,20.77418021,282,dp4
"(281.2,282.2]",Black or African American,Urban,4.993383608,282,dp4
"(281.2,282.2]",Hispanic,Rural,14.11042913,282,dp4
"(281.2,282.2]",Hispanic,Urban,5.902807422,282,dp4
"(281.2,282.2]",White,Rural,22.79001282,282,dp4
"(281.2,282.2]",White,Urban,6.991884123,282,dp4
"(282.2,283.2]",Asian,Rural,7.208190893,283,dp4
"(282.2,283.2]",Asian,Urban,4.256711269,283,dp4
"(282.2,283.2]",Black or African American,Rural,25.64568993,283,dp4
"(282.2,283.2]",Black or African American,Urban,5.453391346,283,dp4
"(282.2,283.2]",Hispanic,Rural,15.09907843,283,dp4
"(282.2,283.2]",Hispanic,Urban,5.428030275,283,dp4
"(282.2,283.2]",White,Rural,22.80280156,283,dp4
"(282.2,283.2]",White,Urban,6.666532683,283,dp4
"(283.2,284.2]",Asian,Rural,21.19262343,284,dp4
"(283.2,284.2]",Asian,Urban,4.044193159,284,dp4
"(283.2,284.2]",Black or African American,Rural,26.95254553,284,dp4
"(283.2,284.2]",Black or African American,Urban,5.941184189,284,dp4
"(283.2,284.2]",Hispanic,Rural,18.69116235,284,dp4
"(283.2,284.2]",Hispanic,Urban,5.623030918,284,dp4
"(283.2,284.2]",White,Rural,23.1240224,284,dp4
"(283.2,284.2]",White,Urban,6.866375669,284,dp4
"(284.2,285.2]",Asian,Rural,51.22386857,285,dp4
"(284.2,285.2]",Asian,Urban,4.031502431,285,dp4
"(284.2,285.2]",Black or African American,Rural,9.441087751,285,dp4
"(284.2,285.2]",Black or African American,Urban,5.289655164,285,dp4
"(284.2,285.2]",Hispanic,Rural,13.69367028,285,dp4
"(284.2,285.2]",Hispanic,Urban,5.686224241,285,dp4
"(284.2,285.2]",White,Rural,23.60361307,285,dp4
"(284.2,285.2]",White,Urban,6.832021483,285,dp4
"(285.2,286.2]",Asian,Rural,21.78828704,286,dp4
"(285.2,286.2]",Asian,Urban,4.006613728,286,dp4
"(285.2,286.2]",Black or African American,Rural,26.70331389,286,dp4
"(285.2,286.2]",Black or African American,Urban,5.571872297,286,dp4
"(285.2,286.2]",Hispanic,Rural,21.3969416,286,dp4
"(285.2,286.2]",Hispanic,Urban,6.076259781,286,dp4
"(285.2,286.2]",White,Rural,23.09689556,286,dp4
"(285.2,286.2]",White,Urban,6.68074786,286,dp4
"(286.2,287.1]",Asian,Rural,9.557373294,287,dp4
"(286.2,287.1]",Asian,Urban,3.94187057,287,dp4
"(286.2,287.1]",Black or African American,Rural,14.91107354,287,dp4
"(286.2,287.1]",Black or African American,Urban,5.929052266,287,dp4
"(286.2,287.1]",Hispanic,Rural,18.7613054,287,dp4
"(286.2,287.1]",Hispanic,Urban,5.81544068,287,dp4
"(286.2,287.1]",White,Rural,22.99899605,287,dp4
"(286.2,287.1]",White,Urban,6.863200915,287,dp4
"(287.1,288.1]",Asian,Rural,12.97369324,288,dp4
"(287.1,288.1]",Asian,Urban,3.651075236,288,dp4
"(287.1,288.1]",Black or African American,Rural,41.25745774,288,dp4
"(287.1,288.1]",Black or African American,Urban,5.901478373,288,dp4
"(287.1,288.1]",Hispanic,Rural,19.99704825,288,dp4
"(287.1,288.1]",Hispanic,Urban,6.453744253,288,dp4
"(287.1,288.1]",White,Rural,22.13796869,288,dp4
"(287.1,288.1]",White,Urban,6.877486561,288,dp4
"(288.1,289.1]",Asian,Rural,35.15290809,289,dp4
"(288.1,289.1]",Asian,Urban,4.182665123,289,dp4
"(288.1,289.1]",Black or African American,Rural,27.79753799,289,dp4
"(288.1,289.1]",Black or African American,Urban,6.20425954,289,dp4
"(288.1,289.1]",Hispanic,Rural,26.81044072,289,dp4
"(288.1,289.1]",Hispanic,Urban,5.943247105,289,dp4
"(288.1,289.1]",White,Rural,21.72392053,289,dp4
"(288.1,289.1]",White,Urban,7.276176312,289,dp4
"(289.1,290.1]",Asian,Rural,7.691896314,290,dp4
"(289.1,290.1]",Asian,Urban,4.110953733,290,dp4
"(289.1,290.1]",Black or African American,Rural,148.6836909,290,dp4
"(289.1,290.1]",Black or African American,Urban,5.361209717,290,dp4
"(289.1,290.1]",Hispanic,Rural,15.03846726,290,dp4
"(289.1,290.1]",Hispanic,Urban,7.105073318,290,dp4
"(289.1,290.1]",White,Rural,22.92281848,290,dp4
"(289.1,290.1]",White,Urban,6.889287956,290,dp4
"(290.1,291.1]",Asian,Rural,15.54239708,291,dp4
"(290.1,291.1]",Asian,Urban,4.290317484,291,dp4
"(290.1,291.1]",Black or African American,Rural,35.36857233,291,dp4
"(290.1,291.1]",Black or African American,Urban,6.962419001,291,dp4
"(290.1,291.1]",Hispanic,Rural,14.82643567,291,dp4
"(290.1,291.1]",Hispanic,Urban,5.490581142,291,dp4
"(290.1,291.1]",White,Rural,21.77293938,291,dp4
"(290.1,291.1]",White,Urban,6.962720673,291,dp4
"(291.1,292.1]",Asian,Rural,4.062398234,292,dp4
"(291.1,292.1]",Asian,Urban,4.589550933,292,dp4
"(291.1,292.1]",Black or African American,Rural,18.9621651,292,dp4
"(291.1,292.1]",Black or African American,Urban,5.900020107,292,dp4
"(291.1,292.1]",Hispanic,Rural,14.77295014,292,dp4
"(291.1,292.1]",Hispanic,Urban,6.376648526,292,dp4
"(291.1,292.1]",White,Rural,22.7025679,292,dp4
"(291.1,292.1]",White,Urban,6.888518733,292,dp4
"(292.1,293.1]",Asian,Rural,11.66391269,293,dp4
"(292.1,293.1]",Asian,Urban,4.176443058,293,dp4
"(292.1,293.1]",Black or African American,Rural,34.21588907,293,dp4
"(292.1,293.1]",Black or African American,Urban,5.566678041,293,dp4
"(292.1,293.1]",Hispanic,Rural,15.538681,293,dp4
"(292.1,293.1]",Hispanic,Urban,6.251960868,293,dp4
"(292.1,293.1]",White,Rural,20.94489878,293,dp4
"(292.1,293.1]",White,Urban,6.766128208,293,dp4
"(293.1,294.1]",Asian,Rural,36.34589819,294,dp4
"(293.1,294.1]",Asian,Urban,4.074138528,294,dp4
"(293.1,294.1]",Black or African American,Urban,5.25484495,294,dp4
"(293.1,294.1]",Hispanic,Rural,21.23059213,294,dp4
"(293.1,294.1]",Hispanic,Urban,5.735085918,294,dp4
"(293.1,294.1]",White,Rural,23.45099961,294,dp4
"(293.1,294.1]",White,Urban,6.95707985,294,dp4
"(294.1,295.1]",Asian,Urban,4.334124068,295,dp4
"(294.1,295.1]",Black or African American,Rural,24.00599684,295,dp4
"(294.1,295.1]",Black or African American,Urban,6.661417649,295,dp4
"(294.1,295.1]",Hispanic,Rural,16.14435199,295,dp4
"(294.1,295.1]",Hispanic,Urban,6.166129627,295,dp4
"(294.1,295.1]",White,Rural,22.71752493,295,dp4
"(294.1,295.1]",White,Urban,6.794659151,295,dp4
"(295.1,296.1]",Asian,Rural,21.66106137,296,dp4
"(295.1,296.1]",Asian,Urban,3.827598411,296,dp4
"(295.1,296.1]",Black or African American,Rural,20.11549624,296,dp4
"(295.1,296.1]",Black or African American,Urban,6.163602252,296,dp4
"(295.1,296.1]",Hispanic,Rural,10.96413331,296,dp4
"(295.1,296.1]",Hispanic,Urban,6.443112323,296,dp4
"(295.1,296.1]",White,Rural,21.80486169,296,dp4
"(295.1,296.1]",White,Urban,6.949323977,296,dp4
"(296.1,297.1]",Asian,Urban,4.164642469,297,dp4
"(296.1,297.1]",Black or African American,Rural,24.82602074,297,dp4
"(296.1,297.1]",Black or African American,Urban,5.566541462,297,dp4
"(296.1,297.1]",Hispanic,Rural,20.60937563,297,dp4
"(296.1,297.1]",Hispanic,Urban,6.08230884,297,dp4
"(296.1,297.1]",White,Rural,22.55458624,297,dp4
"(296.1,297.1]",White,Urban,6.690181432,297,dp4
"(297.1,298]",Asian,Rural,14.40811956,298,dp4
"(297.1,298]",Asian,Urban,4.230818947,298,dp4
"(297.1,298]",Black or African American,Rural,25.17198737,298,dp4
"(297.1,298]",Black or African American,Urban,11.65365805,298,dp4
"(297.1,298]",Hispanic,Rural,19.11267794,298,dp4
"(297.1,298]",Hispanic,Urban,6.084415606,298,dp4
"(297.1,298]",White,Rural,22.71313017,298,dp4
"(297.1,298]",White,Urban,7.429399949,298,dp4
"(298,299]",Asian,Rural,14.32567738,299,dp4
"(298,299]",Asian,Urban,4.646968578,299,dp4
"(298,299]",Black or African American,Rural,40.51430917,299,dp4
"(298,299]",Black or African American,Urban,6.058005556,299,dp4
"(298,299]",Hispanic,Rural,26.26728409,299,dp4
"(298,299]",Hispanic,Urban,6.343124799,299,dp4
"(298,299]",White,Rural,23.68424121,299,dp4
"(298,299]",White,Urban,6.926584443,299,dp4
"(299,300]",Asian,Rural,5.509024878,300,dp4
"(299,300]",Asian,Urban,3.199259444,300,dp4
"(299,300]",Black or African American,Rural,13.8768684,300,dp4
"(299,300]",Black or African American,Urban,4.53423251,300,dp4
"(299,300]",Hispanic,Rural,13.77791732,300,dp4
"(299,300]",Hispanic,Urban,4.323910479,300,dp4
"(299,300]",White,Rural,19.21017381,300,dp4
"(299,300]",White,Urban,4.995872567,300,dp4
"(300,301]",Asian,Rural,12.30931338,301,dp4
"(300,301]",Asian,Urban,3.022815467,301,dp4
"(300,301]",Black or African American,Rural,11.037944,301,dp4
"(300,301]",Black or African American,Urban,4.763109552,301,dp4
"(300,301]",Hispanic,Rural,12.89504596,301,dp4
"(300,301]",Hispanic,Urban,4.48572585,301,dp4
"(300,301]",White,Rural,18.80446745,301,dp4
"(300,301]",White,Urban,4.807672024,301,dp4
"(301,302]",Asian,Rural,12.57246686,302,dp4
"(301,302]",Asian,Urban,2.937447139,302,dp4
"(301,302]",Black or African American,Rural,20.74167447,302,dp4
"(301,302]",Black or African American,Urban,4.472319399,302,dp4
"(301,302]",Hispanic,Rural,18.07434758,302,dp4
"(301,302]",Hispanic,Urban,4.62248074,302,dp4
"(301,302]",White,Rural,19.05475867,302,dp4
"(301,302]",White,Urban,5.017142181,302,dp4
"(303,304]",Asian,Rural,10.5584293,303,dp4
"(303,304]",Asian,Urban,2.898174002,303,dp4
"(303,304]",Black or African American,Rural,8.892704605,303,dp4
"(303,304]",Black or African American,Urban,4.785879108,303,dp4
"(303,304]",Hispanic,Rural,19.88167437,303,dp4
"(303,304]",Hispanic,Urban,4.089561761,303,dp4
"(303,304]",White,Rural,18.01868674,303,dp4
"(303,304]",White,Urban,4.910084276,303,dp4
"(304,305]",Asian,Rural,11.1088945,304,dp4
"(304,305]",Asian,Urban,3.099949591,304,dp4
"(304,305]",Black or African American,Rural,14.89874315,304,dp4
"(304,305]",Black or African American,Urban,4.84279242,304,dp4
"(304,305]",Hispanic,Rural,12.35978418,304,dp4
"(304,305]",Hispanic,Urban,4.362251086,304,dp4
"(304,305]",White,Rural,17.8415013,304,dp4
"(304,305]",White,Urban,4.895721426,304,dp4
"(305,306]",Asian,Rural,6.109697563,305,dp4
"(305,306]",Asian,Urban,3.101035036,305,dp4
"(305,306]",Black or African American,Rural,7.159727232,305,dp4
"(305,306]",Black or African American,Urban,5.389424238,305,dp4
"(305,306]",Hispanic,Rural,16.51280664,305,dp4
"(305,306]",Hispanic,Urban,4.045434271,305,dp4
"(305,306]",White,Rural,19.28884321,305,dp4
"(305,306]",White,Urban,4.906017339,305,dp4
"(306,306.9]",Asian,Rural,8.349278677,306,dp4
"(306,306.9]",Asian,Urban,3.309371943,306,dp4
"(306,306.9]",Black or African American,Rural,27.55176476,306,dp4
"(306,306.9]",Black or African American,Urban,5.074415112,306,dp4
"(306,306.9]",Hispanic,Rural,7.343295895,306,dp4
"(306,306.9]",Hispanic,Urban,4.133191334,306,dp4
"(306,306.9]",White,Rural,26.07366964,306,dp4
"(306,306.9]",White,Urban,4.833772928,306,dp4
"(306.9,307.9]",Asian,Rural,7.23149759,307,dp4
"(306.9,307.9]",Asian,Urban,2.990270602,307,dp4
"(306.9,307.9]",Black or African American,Rural,12.02481636,307,dp4
"(306.9,307.9]",Black or African American,Urban,4.409640753,307,dp4
"(306.9,307.9]",Hispanic,Rural,16.96121323,307,dp4
"(306.9,307.9]",Hispanic,Urban,4.223834346,307,dp4
"(306.9,307.9]",White,Rural,17.99923129,307,dp4
"(306.9,307.9]",White,Urban,4.741777531,307,dp4
"(307.9,308.9]",Asian,Rural,11.26487523,308,dp4
"(307.9,308.9]",Asian,Urban,2.888178123,308,dp4
"(307.9,308.9]",Black or African American,Rural,25.87328688,308,dp4
"(307.9,308.9]",Black or African American,Urban,4.885826715,308,dp4
"(307.9,308.9]",Hispanic,Rural,14.13938838,308,dp4
"(307.9,308.9]",Hispanic,Urban,4.182785596,308,dp4
"(307.9,308.9]",White,Rural,17.16578526,308,dp4
"(307.9,308.9]",White,Urban,4.693827731,308,dp4
"(308.9,309.9]",Asian,Rural,10.62139201,309,dp4
"(308.9,309.9]",Asian,Urban,2.982103092,309,dp4
"(308.9,309.9]",Black or African American,Rural,38.97078351,309,dp4
"(308.9,309.9]",Black or African American,Urban,4.249113697,309,dp4
"(308.9,309.9]",Hispanic,Rural,13.19852288,309,dp4
"(308.9,309.9]",Hispanic,Urban,3.949872428,309,dp4
"(308.9,309.9]",White,Rural,17.81020285,309,dp4
"(308.9,309.9]",White,Urban,4.709038839,309,dp4
"(309.9,310.9]",Asian,Rural,9.713195897,310,dp4
"(309.9,310.9]",Asian,Urban,3.03788905,310,dp4
"(309.9,310.9]",Black or African American,Rural,17.94972866,310,dp4
"(309.9,310.9]",Black or African American,Urban,5.379817225,310,dp4
"(309.9,310.9]",Hispanic,Rural,5.028087458,310,dp4
"(309.9,310.9]",Hispanic,Urban,3.808180182,310,dp4
"(309.9,310.9]",White,Rural,17.07860861,310,dp4
"(309.9,310.9]",White,Urban,4.781534795,310,dp4
"(310.9,311.9]",Asian,Rural,10.98751695,311,dp4
"(310.9,311.9]",Asian,Urban,2.936186569,311,dp4
"(310.9,311.9]",Black or African American,Rural,2.003658511,311,dp4
"(310.9,311.9]",Black or African American,Urban,4.344530592,311,dp4
"(310.9,311.9]",Hispanic,Rural,8.482910481,311,dp4
"(310.9,311.9]",Hispanic,Urban,4.320174688,311,dp4
"(310.9,311.9]",White,Rural,18.78831271,311,dp4
"(310.9,311.9]",White,Urban,4.76784085,311,dp4
"(311.9,312.9]",Asian,Rural,15.76684884,312,dp4
"(311.9,312.9]",Asian,Urban,2.896259365,312,dp4
"(311.9,312.9]",Black or African American,Rural,15.16752286,312,dp4
"(311.9,312.9]",Black or African American,Urban,4.464532057,312,dp4
"(311.9,312.9]",Hispanic,Rural,11.87085274,312,dp4
"(311.9,312.9]",Hispanic,Urban,4.279288348,312,dp4
"(311.9,312.9]",White,Rural,17.66462458,312,dp4
"(311.9,312.9]",White,Urban,4.680131324,312,dp4
"(312.9,313.9]",Asian,Rural,10.35822899,313,dp4
"(312.9,313.9]",Asian,Urban,3.08126345,313,dp4
"(312.9,313.9]",Black or African American,Rural,19.96539539,313,dp4
"(312.9,313.9]",Black or African American,Urban,6.310166839,313,dp4
"(312.9,313.9]",Hispanic,Rural,12.82833653,313,dp4
"(312.9,313.9]",Hispanic,Urban,4.199767644,313,dp4
"(312.9,313.9]",White,Rural,17.60587148,313,dp4
"(312.9,313.9]",White,Urban,4.845310609,313,dp4
"(313.9,314.9]",Asian,Rural,9.289638362,314,dp4
"(313.9,314.9]",Asian,Urban,2.874769378,314,dp4
"(313.9,314.9]",Black or African American,Rural,5.057095336,314,dp4
"(313.9,314.9]",Black or African American,Urban,4.274650939,314,dp4
"(313.9,314.9]",Hispanic,Rural,8.956601359,314,dp4
"(313.9,314.9]",Hispanic,Urban,4.300025213,314,dp4
"(313.9,314.9]",White,Rural,18.7272113,314,dp4
"(313.9,314.9]",White,Urban,4.695540725,314,dp4
"(314.9,315.9]",Asian,Rural,5.114386967,315,dp4
"(314.9,315.9]",Asian,Urban,3.012811963,315,dp4
"(314.9,315.9]",Black or African American,Rural,12.19426782,315,dp4
"(314.9,315.9]",Black or African American,Urban,4.653028542,315,dp4
"(314.9,315.9]",Hispanic,Rural,10.94488523,315,dp4
"(314.9,315.9]",Hispanic,Urban,4.588813177,315,dp4
"(314.9,315.9]",White,Rural,17.07299428,315,dp4
"(314.9,315.9]",White,Urban,4.677109453,315,dp4
"(315.9,316.9]",Asian,Rural,6.597098432,316,dp4
"(315.9,316.9]",Asian,Urban,2.96680391,316,dp4
"(315.9,316.9]",Black or African American,Rural,10.73918079,316,dp4
"(315.9,316.9]",Black or African American,Urban,5.36044388,316,dp4
"(315.9,316.9]",Hispanic,Rural,12.5489807,316,dp4
"(315.9,316.9]",Hispanic,Urban,3.970004147,316,dp4
"(315.9,316.9]",White,Rural,18.06278188,316,dp4
"(315.9,316.9]",White,Urban,4.615091947,316,dp4
"(316.9,317.8]",Asian,Rural,89.86656131,317,dp4
"(316.9,317.8]",Asian,Urban,2.918792065,317,dp4
"(316.9,317.8]",Black or African American,Rural,29.5518582,317,dp4
"(316.9,317.8]",Black or African American,Urban,4.459774433,317,dp4
"(316.9,317.8]",Hispanic,Rural,13.10670179,317,dp4
"(316.9,317.8]",Hispanic,Urban,3.82539708,317,dp4
"(316.9,317.8]",White,Rural,18.5461748,317,dp4
"(316.9,317.8]",White,Urban,4.632265954,317,dp4
"(317.8,318.8]",Asian,Rural,5.362044766,318,dp4
"(317.8,318.8]",Asian,Urban,3.043325748,318,dp4
"(317.8,318.8]",Black or African American,Rural,29.74181824,318,dp4
"(317.8,318.8]",Black or African American,Urban,4.609362379,318,dp4
"(317.8,318.8]",Hispanic,Rural,19.41489398,318,dp4
"(317.8,318.8]",Hispanic,Urban,4.37477182,318,dp4
"(317.8,318.8]",White,Rural,15.78129412,318,dp4
"(317.8,318.8]",White,Urban,4.56661006,318,dp4
"(318.8,319.8]",Asian,Rural,11.77304206,319,dp4
"(318.8,319.8]",Asian,Urban,2.958513506,319,dp4
"(318.8,319.8]",Black or African American,Rural,12.97448379,319,dp4
"(318.8,319.8]",Black or African American,Urban,4.997046583,319,dp4
"(318.8,319.8]",Hispanic,Rural,8.29949112,319,dp4
"(318.8,319.8]",Hispanic,Urban,4.028835823,319,dp4
"(318.8,319.8]",White,Rural,16.38494898,319,dp4
"(318.8,319.8]",White,Urban,4.681272376,319,dp4
"(319.8,320.8]",Asian,Rural,12.08452996,320,dp4
"(319.8,320.8]",Asian,Urban,2.914774408,320,dp4
"(319.8,320.8]",Black or African American,Rural,3.315506799,320,dp4
"(319.8,320.8]",Black or African American,Urban,4.540667868,320,dp4
"(319.8,320.8]",Hispanic,Rural,8.24580473,320,dp4
"(319.8,320.8]",Hispanic,Urban,4.026647321,320,dp4
"(319.8,320.8]",White,Rural,16.27528883,320,dp4
"(319.8,320.8]",White,Urban,4.614536425,320,dp4
"(320.8,321.8]",Asian,Rural,8.469901583,321,dp4
"(320.8,321.8]",Asian,Urban,2.941004367,321,dp4
"(320.8,321.8]",Black or African American,Rural,19.20515254,321,dp4
"(320.8,321.8]",Black or African American,Urban,4.285445074,321,dp4
"(320.8,321.8]",Hispanic,Rural,16.55723354,321,dp4
"(320.8,321.8]",Hispanic,Urban,4.500312802,321,dp4
"(320.8,321.8]",White,Rural,17.70131607,321,dp4
"(320.8,321.8]",White,Urban,4.792796172,321,dp4
"(321.8,322.8]",Asian,Rural,6.764641607,322,dp4
"(321.8,322.8]",Asian,Urban,3.045036241,322,dp4
"(321.8,322.8]",Black or African American,Urban,4.610279523,322,dp4
"(321.8,322.8]",Hispanic,Rural,7.182727555,322,dp4
"(321.8,322.8]",Hispanic,Urban,3.933251968,322,dp4
"(321.8,322.8]",White,Rural,16.94310063,322,dp4
"(321.8,322.8]",White,Urban,4.714353612,322,dp4
"(322.8,323.8]",Asian,Rural,4.729051548,323,dp4
"(322.8,323.8]",Asian,Urban,3.005932971,323,dp4
"(322.8,323.8]",Black or African American,Rural,28.69984434,323,dp4
"(322.8,323.8]",Black or African American,Urban,4.969950586,323,dp4
"(322.8,323.8]",Hispanic,Rural,10.42831464,323,dp4
"(322.8,323.8]",Hispanic,Urban,4.041492797,323,dp4
"(322.8,323.8]",White,Rural,15.92524324,323,dp4
"(322.8,323.8]",White,Urban,4.494396115,323,dp4
"(323.8,324.8]",Asian,Rural,9.103422614,324,dp4
"(323.8,324.8]",Asian,Urban,3.022650784,324,dp4
"(323.8,324.8]",Black or African American,Rural,20.91087114,324,dp4
"(323.8,324.8]",Black or African American,Urban,4.753890469,324,dp4
"(323.8,324.8]",Hispanic,Rural,12.11123884,324,dp4
"(323.8,324.8]",Hispanic,Urban,3.870604585,324,dp4
"(323.8,324.8]",White,Rural,17.53035338,324,dp4
"(323.8,324.8]",White,Urban,4.595760975,324,dp4
"(324.8,325.8]",Asian,Rural,8.167032336,325,dp4
"(324.8,325.8]",Asian,Urban,2.884929355,325,dp4
"(324.8,325.8]",Black or African American,Rural,39.22582849,325,dp4
"(324.8,325.8]",Black or African American,Urban,4.362285801,325,dp4
"(324.8,325.8]",Hispanic,Rural,13.88099666,325,dp4
"(324.8,325.8]",Hispanic,Urban,4.106649313,325,dp4
"(324.8,325.8]",White,Rural,16.69320366,325,dp4
"(324.8,325.8]",White,Urban,4.462389488,325,dp4
"(325.8,326.8]",Asian,Rural,5.256634969,326,dp4
"(325.8,326.8]",Asian,Urban,2.868516598,326,dp4
"(325.8,326.8]",Black or African American,Rural,24.25616914,326,dp4
"(325.8,326.8]",Black or African American,Urban,5.07466949,326,dp4
"(325.8,326.8]",Hispanic,Rural,11.87943058,326,dp4
"(325.8,326.8]",Hispanic,Urban,4.056310671,326,dp4
"(325.8,326.8]",White,Rural,17.36997989,326,dp4
"(325.8,326.8]",White,Urban,4.661624011,326,dp4
"(326.8,327.7]",Asian,Rural,5.082970314,327,dp4
"(326.8,327.7]",Asian,Urban,2.816001239,327,dp4
"(326.8,327.7]",Black or African American,Rural,37.71160771,327,dp4
"(326.8,327.7]",Black or African American,Urban,5.089220117,327,dp4
"(326.8,327.7]",Hispanic,Rural,9.653139056,327,dp4
"(326.8,327.7]",Hispanic,Urban,4.025471726,327,dp4
"(326.8,327.7]",White,Rural,16.20456557,327,dp4
"(326.8,327.7]",White,Urban,4.593959385,327,dp4
"(327.7,328.7]",Asian,Rural,7.833227833,328,dp4
"(327.7,328.7]",Asian,Urban,2.866404035,328,dp4
"(327.7,328.7]",Black or African American,Rural,18.9113685,328,dp4
"(327.7,328.7]",Black or African American,Urban,4.667502852,328,dp4
"(327.7,328.7]",Hispanic,Rural,20.05504662,328,dp4
"(327.7,328.7]",Hispanic,Urban,3.891670581,328,dp4
"(327.7,328.7]",White,Rural,15.76507679,328,dp4
"(327.7,328.7]",White,Urban,4.442181355,328,dp4
"(328.7,329.7]",Asian,Rural,6.550584172,329,dp4
"(328.7,329.7]",Asian,Urban,2.961078276,329,dp4
"(328.7,329.7]",Black or African American,Rural,5.277945165,329,dp4
"(328.7,329.7]",Black or African American,Urban,4.661535412,329,dp4
"(328.7,329.7]",Hispanic,Rural,22.49355725,329,dp4
"(328.7,329.7]",Hispanic,Urban,3.763398885,329,dp4
"(328.7,329.7]",White,Rural,18.33781176,329,dp4
"(328.7,329.7]",White,Urban,4.386512236,329,dp4
"(329.7,330.7]",Asian,Rural,4.680465157,330,dp4
"(329.7,330.7]",Asian,Urban,2.80911775,330,dp4
"(329.7,330.7]",Black or African American,Urban,4.321542304,330,dp4
"(329.7,330.7]",Hispanic,Rural,9.135561255,330,dp4
"(329.7,330.7]",Hispanic,Urban,3.879280338,330,dp4
"(329.7,330.7]",White,Rural,17.04652291,330,dp4
"(329.7,330.7]",White,Urban,4.483813572,330,dp4
"(330.7,331.7]",Asian,Rural,5.348906156,331,dp4
"(330.7,331.7]",Asian,Urban,2.866299157,331,dp4
"(330.7,331.7]",Black or African American,Rural,12.13837742,331,dp4
"(330.7,331.7]",Black or African American,Urban,4.201535825,331,dp4
"(330.7,331.7]",Hispanic,Rural,10.08791517,331,dp4
"(330.7,331.7]",Hispanic,Urban,4.117073514,331,dp4
"(330.7,331.7]",White,Rural,18.04542055,331,dp4
"(330.7,331.7]",White,Urban,4.470487486,331,dp4
"(331.7,332.7]",Asian,Rural,8.977080805,332,dp4
"(331.7,332.7]",Asian,Urban,2.847656572,332,dp4
"(331.7,332.7]",Black or African American,Rural,13.45389968,332,dp4
"(331.7,332.7]",Black or African American,Urban,4.782984148,332,dp4
"(331.7,332.7]",Hispanic,Rural,16.94893204,332,dp4
"(331.7,332.7]",Hispanic,Urban,4.342507514,332,dp4
"(331.7,332.7]",White,Rural,15.86393365,332,dp4
"(331.7,332.7]",White,Urban,4.458906054,332,dp4
"(332.7,333.7]",Asian,Rural,15.33238286,333,dp4
"(332.7,333.7]",Asian,Urban,2.982030159,333,dp4
"(332.7,333.7]",Black or African American,Rural,20.60950139,333,dp4
"(332.7,333.7]",Black or African American,Urban,4.494236023,333,dp4
"(332.7,333.7]",Hispanic,Rural,17.34217209,333,dp4
"(332.7,333.7]",Hispanic,Urban,3.591469119,333,dp4
"(332.7,333.7]",White,Rural,15.81936188,333,dp4
"(332.7,333.7]",White,Urban,4.386047343,333,dp4
"(333.7,334.7]",Asian,Rural,9.417740554,334,dp4
"(333.7,334.7]",Asian,Urban,2.896670783,334,dp4
"(333.7,334.7]",Black or African American,Rural,10.19956804,334,dp4
"(333.7,334.7]",Black or African American,Urban,3.576886053,334,dp4
"(333.7,334.7]",Hispanic,Rural,21.9287297,334,dp4
"(333.7,334.7]",Hispanic,Urban,4.006242444,334,dp4
"(333.7,334.7]",White,Rural,15.77131679,334,dp4
"(333.7,334.7]",White,Urban,4.373965346,334,dp4
"(334.7,335.7]",Asian,Rural,19.08412773,335,dp4
"(334.7,335.7]",Asian,Urban,2.868528349,335,dp4
"(334.7,335.7]",Black or African American,Rural,21.94545505,335,dp4
"(334.7,335.7]",Black or African American,Urban,4.193620005,335,dp4
"(334.7,335.7]",Hispanic,Rural,22.05762062,335,dp4
"(334.7,335.7]",Hispanic,Urban,3.468294538,335,dp4
"(334.7,335.7]",White,Rural,16.77365529,335,dp4
"(334.7,335.7]",White,Urban,4.356456904,335,dp4
"(335.7,336.6]",Asian,Rural,5.188536189,336,dp4
"(335.7,336.6]",Asian,Urban,2.919936902,336,dp4
